Game_ID,date,GameId,home_team,visiting_team,home_open,visiting_open,Game_Number
20160626BALTB1,20160626,46055,BAL,TB,,,1
20160626ATLNYM1,20160626,46056,ATL,NYM,,,1
20160626CHWTOR1,20160626,46058,CHW,TOR,,,1
20160626MILWSH1,20160626,46059,MIL,WSH,,,1
20160626KCHOU1,20160626,46060,KC,HOU,,,1
20160626TEXBOS1,20160626,46061,TEX,BOS,,,1
20160626LAAOAK1,20160626,46062,LAA,OAK,,,1
20160626SFPHI1,20160626,46063,SF,PHI,,,1
20160626SEASTL1,20160626,46064,SEA,STL,,,1
20160626COLARI1,20160626,46065,COL,ARI,,,1
20160626PITLAD1,20160626,46057,PIT,LAD,,,1
20160627PITLAD1,20160627,46066,PIT,LAD,,,1
20160627NYYTEX1,20160627,46067,NYY,TEX,,,1
20160627WSHNYM1,20160627,46068,WSH,NYM,,,1
20160627ATLCLE1,20160627,46069,ATL,CLE,,,1
20160627CINCHC1,20160627,46070,CIN,CHC,,,1
20160627TBBOS1,20160627,46071,TB,BOS,,,1
20160627KCSTL1,20160627,46072,KC,STL,,,1
20160627COLTOR1,20160627,46073,COL,TOR,,,1
20160627ARIPHI1,20160627,46074,ARI,PHI,,,1
20160627LAAHOU1,20160627,46075,LAA,HOU,,,1
20160627SFOAK1,20160627,46076,SF,OAK,,,1
20160628NYYTEX1,20160628,46077,NYY,TEX,,,1
20160628DETMIA1,20160628,46079,DET,MIA,,,1
20160628ATLCLE1,20160628,46080,ATL,CLE,,,1
20160628CINCHC1,20160628,46081,CIN,CHC,,,1
20160628TBBOS1,20160628,46082,TB,BOS,,,1
20160628WSHNYM1,20160628,46078,WSH,NYM,,,1
20160628CHWMIN1,20160628,46083,CHW,MIN,,,1
20160628MILLAD1,20160628,46084,MIL,LAD,,,1
20160628KCSTL1,20160628,46085,KC,STL,,,1
20160628COLTOR1,20160628,46086,COL,TOR,,,1
20160628ARIPHI1,20160628,46087,ARI,PHI,,,1
20160628LAAHOU1,20160628,46088,LAA,HOU,,,1
20160628SEAPIT1,20160628,46089,SEA,PIT,,,1
20160628SDBAL1,20160628,46090,SD,BAL,,,1
20160628SFOAK1,20160628,46091,SF,OAK,,,1
20160629TBBOS1,20160629,46092,TB,BOS,,,1
20160629CINCHC1,20160629,46093,CIN,CHC,,,1
20160629DETMIA1,20160629,46094,DET,MIA,,,1
20160629COLTOR1,20160629,46095,COL,TOR,,,1
20160629LAAHOU1,20160629,46096,LAA,HOU,,,1
20160629SDBAL1,20160629,46097,SD,BAL,,,1
20160629ARIPHI1,20160629,46098,ARI,PHI,,,1
20160629NYYTEX1,20160629,46099,NYY,TEX,,,1
20160629WSHNYM1,20160629,46100,WSH,NYM,,,1
20160629ATLCLE1,20160629,46101,ATL,CLE,,,1
20160629CHWMIN1,20160629,46102,CHW,MIN,,,1
20160629MILLAD1,20160629,46103,MIL,LAD,,,1
20160629STLKC1,20160629,46104,STL,KC,,,1
20160629OAKSF1,20160629,46105,OAK,SF,,,1
20160629SEAPIT1,20160629,46106,SEA,PIT,,,1
20160630NYYTEX1,20160630,46107,NYY,TEX,,,1
20160630CHWMIN1,20160630,46108,CHW,MIN,,,1
20160630MILLAD1,20160630,46109,MIL,LAD,,,1
20160630WSHCIN1,20160630,46110,WSH,CIN,,,1
20160630TORCLE1,20160630,46111,TOR,CLE,,,1
20160630ATLMIA1,20160630,46112,ATL,MIA,,,1
20160630NYMCHC1,20160630,46113,NYM,CHC,,,1
20160630TBDET1,20160630,46114,TB,DET,,,1
20160630STLKC1,20160630,46115,STL,KC,,,1
20160630OAKSF1,20160630,46116,OAK,SF,,,1
20160630SEABAL1,20160630,46117,SEA,BAL,,,1
20160701TORCLE1,20160701,46118,TOR,CLE,,,1
20160701WSHCIN1,20160701,46119,WSH,CIN,,,1
20160701PHIKC1,20160701,46120,PHI,KC,,,1
20160701BOSLAA1,20160701,46121,BOS,LAA,,,1
20160701NYMCHC1,20160701,46122,NYM,CHC,,,1
20160701TBDET1,20160701,46123,TB,DET,,,1
20160701ATLMIA1,20160701,46124,ATL,MIA,,,1
20160701MINTEX1,20160701,46125,MIN,TEX,,,1
20160701HOUCHW1,20160701,46126,HOU,CHW,,,1
20160701STLMIL1,20160701,46127,STL,MIL,,,1
20160701ARISF1,20160701,46128,ARI,SF,,,1
20160701OAKPIT1,20160701,46129,OAK,PIT,,,1
20160701SEABAL1,20160701,46130,SEA,BAL,,,1
20160701LADCOL1,20160701,46131,LAD,COL,,,1
20160701SDNYY1,20160701,46132,SD,NYY,,,1
20160702TORCLE1,20160702,46133,TOR,CLE,,,1
20160702MINTEX1,20160702,46134,MIN,TEX,,,1
20160702STLMIL1,20160702,46135,STL,MIL,,,1
20160702ATLMIA1,20160702,46136,ATL,MIA,,,1
20160702HOUCHW1,20160702,46137,HOU,CHW,,,1
20160702TBDET1,20160702,46138,TB,DET,,,1
20160702PHIKC1,20160702,46139,PHI,KC,,,1
20160702BOSLAA1,20160702,46140,BOS,LAA,,,1
20160702WSHCIN1,20160702,46141,WSH,CIN,,,1
20160702NYMCHC1,20160702,46142,NYM,CHC,,,1
20160702OAKPIT1,20160702,46143,OAK,PIT,,,1
20160702SEABAL1,20160702,46144,SEA,BAL,,,1
20160702LADCOL1,20160702,46145,LAD,COL,,,1
20160702SDNYY1,20160702,46146,SD,NYY,,,1
20160702ARISF1,20160702,46147,ARI,SF,,,1
20160703TORCLE1,20160703,46148,TOR,CLE,,,1
20160703NYMCHC1,20160703,46149,NYM,CHC,,,1
20160703TBDET1,20160703,46150,TB,DET,,,1
20160703BOSLAA1,20160703,46151,BOS,LAA,,,1
20160703WSHCIN1,20160703,46152,WSH,CIN,,,1
20160703PHIKC1,20160703,46153,PHI,KC,,,1
20160703MINTEX1,20160703,46154,MIN,TEX,,,1
20160703HOUCHW1,20160703,46155,HOU,CHW,,,1
20160703STLMIL1,20160703,46156,STL,MIL,,,1
20160703OAKPIT1,20160703,46157,OAK,PIT,,,1
20160703SEABAL1,20160703,46158,SEA,BAL,,,1
20160703LADCOL1,20160703,46159,LAD,COL,,,1
20160703ARISF1,20160703,46160,ARI,SF,,,1
20160703SDNYY1,20160703,46161,SD,NYY,,,1
20160703ATLMIA1,20160703,46162,ATL,MIA,,,1
20160704WSHMIL1,20160704,46163,WSH,MIL,,,1
20160704TBLAA1,20160704,46165,TB,LAA,,,1
20160704BOSTEX1,20160704,46166,BOS,TEX,,,1
20160704CHWNYY1,20160704,46167,CHW,NYY,,,1
20160704MINOAK1,20160704,46168,MIN,OAK,,,1
20160704HOUSEA1,20160704,46169,HOU,SEA,,,1
20160704STLPIT1,20160704,46170,STL,PIT,,,1
20160704CHCCIN1,20160704,46171,CHC,CIN,,,1
20160704PHIATL1,20160704,46172,PHI,ATL,,,1
20160704SFCOL1,20160704,46173,SF,COL,,,1
20160704NYMMIA1,20160704,46164,NYM,MIA,,,1
20160704TORKC1,20160704,46174,TOR,KC,,,1
20160704CLEDET1,20160704,46175,CLE,DET,,,1
20160704LADBAL1,20160704,46176,LAD,BAL,,,1
20160704ARISD1,20160704,46177,ARI,SD,,,1
20160705CHCCIN1,20160705,46178,CHC,CIN,,,1
20160705WSHMIL1,20160705,46179,WSH,MIL,,,1
20160705PHIATL1,20160705,46180,PHI,ATL,,,1
20160705TORKC1,20160705,46181,TOR,KC,,,1
20160705BOSTEX1,20160705,46182,BOS,TEX,,,1
20160705CLEDET1,20160705,46183,CLE,DET,,,1
20160705NYMMIA1,20160705,46184,NYM,MIA,,,1
20160705TBLAA1,20160705,46185,TB,LAA,,,1
20160705STLPIT1,20160705,46189,STL,PIT,,,1
20160705CHWNYY1,20160705,46186,CHW,NYY,,,1
20160705MINOAK1,20160705,46187,MIN,OAK,,,1
20160705HOUSEA1,20160705,46188,HOU,SEA,,,1
20160705ARISD1,20160705,46190,ARI,SD,,,1
20160705LADBAL1,20160705,46191,LAD,BAL,,,1
20160705SFCOL1,20160705,46192,SF,COL,,,1
20160706CLEDET1,20160706,46193,CLE,DET,,,1
20160706PHIATL1,20160706,46194,PHI,ATL,,,1
20160706MINOAK1,20160706,46195,MIN,OAK,,,1
20160706NYMMIA1,20160706,46196,NYM,MIA,,,1
20160706CHCCIN1,20160706,46197,CHC,CIN,,,1
20160706LADBAL1,20160706,46198,LAD,BAL,,,1
20160706WSHMIL1,20160706,46199,WSH,MIL,,,1
20160706TORKC1,20160706,46200,TOR,KC,,,1
20160706BOSTEX1,20160706,46201,BOS,TEX,,,1
20160706TBLAA1,20160706,46202,TB,LAA,,,1
20160706CHWNYY1,20160706,46203,CHW,NYY,,,1
20160706HOUSEA1,20160706,46204,HOU,SEA,,,1
20160706STLPIT1,20160706,46205,STL,PIT,,,1
20160706ARISD1,20160706,46206,ARI,SD,,,1
20160706SFCOL1,20160706,46207,SF,COL,,,1
20160707TBLAA1,20160707,46208,TB,LAA,,,1
20160707STLPIT1,20160707,46209,STL,PIT,,,1
20160707TORDET1,20160707,46210,TOR,DET,,,1
20160707CLENYY1,20160707,46211,CLE,NYY,,,1
20160707NYMWSH1,20160707,46212,NYM,WSH,,,1
20160707TEXMIN1,20160707,46213,TEX,MIN,,,1
20160707CHCATL1,20160707,47534,CHC,ATL,,,1
20160707HOUOAK1,20160707,46214,HOU,OAK,,,1
20160707KCSEA1,20160707,46215,KC,SEA,,,1
20160707COLPHI1,20160707,46216,COL,PHI,,,1
20160707LADSD1,20160707,46217,LAD,SD,,,1
20160708BALLAA1,20160708,46218,BAL,LAA,,,1
20160708PITCHC1,20160708,46219,PIT,CHC,,,1
20160708TORDET1,20160708,46220,TOR,DET,,,1
20160708BOSTB1,20160708,46221,BOS,TB,,,1
20160708CLENYY1,20160708,46222,CLE,NYY,,,1
20160708NYMWSH1,20160708,46223,NYM,WSH,,,1
20160708MIACIN1,20160708,46224,MIA,CIN,,,1
20160708TEXMIN1,20160708,46225,TEX,MIN,,,1
20160708CHWATL1,20160708,46226,CHW,ATL,,,1
20160708MILSTL1,20160708,46227,MIL,STL,,,1
20160708HOUOAK1,20160708,46228,HOU,OAK,,,1
20160708COLPHI1,20160708,46229,COL,PHI,,,1
20160708KCSEA1,20160708,46230,KC,SEA,,,1
20160708LADSD1,20160708,46231,LAD,SD,,,1
20160708SFARI1,20160708,46232,SF,ARI,,,1
20160709TORDET1,20160709,46235,TOR,DET,,,1
20160709CHWATL1,20160709,46236,CHW,ATL,,,1
20160709MILSTL1,20160709,46237,MIL,STL,,,1
20160709BALLAA1,20160709,46238,BAL,LAA,,,1
20160709BOSTB1,20160709,46239,BOS,TB,,,1
20160709SFARI1,20160709,46240,SF,ARI,,,1
20160709CLENYY1,20160709,46233,CLE,NYY,,,1
20160709MIACIN1,20160709,46234,MIA,CIN,,,1
20160709HOUOAK1,20160709,46241,HOU,OAK,,,1
20160709KCSEA1,20160709,46242,KC,SEA,,,1
20160709LADSD1,20160709,46243,LAD,SD,,,1
20160709NYMWSH1,20160709,46244,NYM,WSH,,,1
20160709PITCHC1,20160709,46245,PIT,CHC,,,1
20160709COLPHI1,20160709,46246,COL,PHI,,,1
20160709TEXMIN1,20160709,46247,TEX,MIN,,,1
20160710TORDET1,20160710,46248,TOR,DET,,,1
20160710CLENYY1,20160710,46249,CLE,NYY,,,1
20160710NYMWSH1,20160710,46250,NYM,WSH,,,1
20160710MIACIN1,20160710,46251,MIA,CIN,,,1
20160710BALLAA1,20160710,46252,BAL,LAA,,,1
20160710BOSTB1,20160710,46253,BOS,TB,,,1
20160710PITCHC1,20160710,46254,PIT,CHC,,,1
20160710CHWATL1,20160710,46255,CHW,ATL,,,1
20160710MILSTL1,20160710,46256,MIL,STL,,,1
20160710HOUOAK1,20160710,46257,HOU,OAK,,,1
20160710KCSEA1,20160710,46258,KC,SEA,,,1
20160710TEXMIN1,20160710,46259,TEX,MIN,,,1
20160710LADSD1,20160710,46260,LAD,SD,,,1
20160710COLPHI1,20160710,46261,COL,PHI,,,1
20160710SFARI1,20160710,46262,SF,ARI,,,1
20160712ALNL1,20160712,47535,AL,NL,,,1
20160715CHCTEX1,20160715,46263,CHC,TEX,,,1
20160715NYYBOS1,20160715,46264,NYY,BOS,,,1
20160715WSHPIT1,20160715,46265,WSH,PIT,,,1
20160715PHINYM1,20160715,46266,PHI,NYM,,,1
20160715DETKC1,20160715,46267,DET,KC,,,1
20160715CINMIL1,20160715,46268,CIN,MIL,,,1
20160715TBBAL1,20160715,46269,TB,BAL,,,1
20160715ATLCOL1,20160715,46270,ATL,COL,,,1
20160715MINCLE1,20160715,46271,MIN,CLE,,,1
20160715STLMIA1,20160715,46272,STL,MIA,,,1
20160715ARILAD1,20160715,46273,ARI,LAD,,,1
20160715LAACHW1,20160715,46274,LAA,CHW,,,1
20160715OAKTOR1,20160715,46275,OAK,TOR,,,1
20160715SEAHOU1,20160715,46276,SEA,HOU,,,1
20160715SDSF1,20160715,46277,SD,SF,,,1
20160716CHCTEX1,20160716,46278,CHC,TEX,,,1
20160716NYYBOS1,20160716,46279,NYY,BOS,,,1
20160716OAKTOR1,20160716,46280,OAK,TOR,,,1
20160716SEAHOU1,20160716,46281,SEA,HOU,,,1
20160716TBBAL1,20160716,46282,TB,BAL,,,1
20160716WSHPIT1,20160716,46283,WSH,PIT,,,1
20160716PHINYM1,20160716,46284,PHI,NYM,,,1
20160716DETKC1,20160716,46285,DET,KC,,,1
20160716MINCLE1,20160716,46286,MIN,CLE,,,1
20160716ATLCOL1,20160716,46287,ATL,COL,,,1
20160716CINMIL1,20160716,46288,CIN,MIL,,,1
20160716STLMIA1,20160716,46289,STL,MIA,,,1
20160716ARILAD1,20160716,46290,ARI,LAD,,,1
20160716SDSF1,20160716,46291,SD,SF,,,1
20160716LAACHW1,20160716,46292,LAA,CHW,,,1
20160717DETKC1,20160717,46293,DET,KC,,,1
20160717CINMIL1,20160717,46294,CIN,MIL,,,1
20160717TBBAL1,20160717,46295,TB,BAL,,,1
20160717ATLCOL1,20160717,46296,ATL,COL,,,1
20160717WSHPIT1,20160717,46297,WSH,PIT,,,1
20160717PHINYM1,20160717,46298,PHI,NYM,,,1
20160717MINCLE1,20160717,46299,MIN,CLE,,,1
20160717STLMIA1,20160717,46300,STL,MIA,,,1
20160717CHCTEX1,20160717,46301,CHC,TEX,,,1
20160717LAACHW1,20160717,46302,LAA,CHW,,,1
20160717OAKTOR1,20160717,46303,OAK,TOR,,,1
20160717SEAHOU1,20160717,46304,SEA,HOU,,,1
20160717ARILAD1,20160717,46305,ARI,LAD,,,1
20160717SDSF1,20160717,46306,SD,SF,,,1
20160717NYYBOS1,20160717,46307,NYY,BOS,,,1
20160718NYYBAL1,20160718,46308,NYY,BAL,,,1
20160718PHIMIA1,20160718,46309,PHI,MIA,,,1
20160718CHCNYM1,20160718,46312,CHC,NYM,,,1
20160718DETMIN1,20160718,46310,DET,MIN,,,1
20160718CINATL1,20160718,46311,CIN,ATL,,,1
20160718KCCLE1,20160718,46313,KC,CLE,,,1
20160718STLSD1,20160718,46314,STL,SD,,,1
20160718COLTB1,20160718,46315,COL,TB,,,1
20160718LAATEX1,20160718,46316,LAA,TEX,,,1
20160718OAKHOU1,20160718,46317,OAK,HOU,,,1
20160718SEACHW1,20160718,46318,SEA,CHW,,,1
20160719NYYBAL1,20160719,46319,NYY,BAL,,,1
20160719WSHLAD1,20160719,46320,WSH,LAD,,,1
20160719PHIMIA1,20160719,46321,PHI,MIA,,,1
20160719PITMIL1,20160719,46322,PIT,MIL,,,1
20160719CHCNYM1,20160719,46326,CHC,NYM,,,1
20160719DETMIN1,20160719,46323,DET,MIN,,,1
20160719BOSSF1,20160719,46324,BOS,SF,,,1
20160719CINATL1,20160719,46325,CIN,ATL,,,1
20160719KCCLE1,20160719,46327,KC,CLE,,,1
20160719STLSD1,20160719,46328,STL,SD,,,1
20160719COLTB1,20160719,46329,COL,TB,,,1
20160719ARITOR1,20160719,46330,ARI,TOR,,,1
20160719LAATEX1,20160719,46331,LAA,TEX,,,1
20160719OAKHOU1,20160719,46332,OAK,HOU,,,1
20160719SEACHW1,20160719,46333,SEA,CHW,,,1
20160720CINATL1,20160720,46334,CIN,ATL,,,1
20160720DETMIN1,20160720,46335,DET,MIN,,,1
20160720KCCLE1,20160720,46336,KC,CLE,,,1
20160720STLSD1,20160720,46347,STL,SD,,,1
20160720CHCNYM1,20160720,46337,CHC,NYM,,,1
20160720COLTB1,20160720,46338,COL,TB,,,1
20160720OAKHOU1,20160720,46339,OAK,HOU,,,1
20160720SEACHW1,20160720,46340,SEA,CHW,,,1
20160720ARITOR1,20160720,46341,ARI,TOR,,,1
20160720NYYBAL1,20160720,46342,NYY,BAL,,,1
20160720WSHLAD1,20160720,46343,WSH,LAD,,,1
20160720PHIMIA1,20160720,46344,PHI,MIA,,,1
20160720PITMIL1,20160720,46345,PIT,MIL,,,1
20160720BOSSF1,20160720,46346,BOS,SF,,,1
20160720STLSD2,20160720,47539,STL,SD,,,2
20160720LAATEX1,20160720,46348,LAA,TEX,,,1
20160721WSHLAD1,20160721,46350,WSH,LAD,,,1
20160721NYYBAL1,20160721,46349,NYY,BAL,,,1
20160721PHIMIA1,20160721,46351,PHI,MIA,,,1
20160721PITMIL1,20160721,46352,PIT,MIL,,,1
20160721BOSMIN1,20160721,46353,BOS,MIN,,,1
20160721STLSD1,20160721,46354,STL,SD,,,1
20160721CHWDET1,20160721,46355,CHW,DET,,,1
20160721COLATL1,20160721,46356,COL,ATL,,,1
20160721OAKTB1,20160721,46357,OAK,TB,,,1
20160722BALCLE1,20160722,46358,BAL,CLE,,,1
20160722NYYSF1,20160722,46359,NYY,SF,,,1
20160722WSHSD1,20160722,46360,WSH,SD,,,1
20160722PITPHI1,20160722,46361,PIT,PHI,,,1
20160722TORSEA1,20160722,46362,TOR,SEA,,,1
20160722BOSMIN1,20160722,46363,BOS,MIN,,,1
20160722CINARI1,20160722,46364,CIN,ARI,,,1
20160722MIANYM1,20160722,46365,MIA,NYM,,,1
20160722CHWDET1,20160722,46366,CHW,DET,,,1
20160722MILCHC1,20160722,46367,MIL,CHC,,,1
20160722HOULAA1,20160722,46368,HOU,LAA,,,1
20160722KCTEX1,20160722,46369,KC,TEX,,,1
20160722STLLAD1,20160722,46370,STL,LAD,,,1
20160722COLATL1,20160722,46371,COL,ATL,,,1
20160722OAKTB1,20160722,46372,OAK,TB,,,1
20160723TORSEA1,20160723,46373,TOR,SEA,,,1
20160723NYYSF1,20160723,46374,NYY,SF,,,1
20160723PITPHI1,20160723,46375,PIT,PHI,,,1
20160723BALCLE1,20160723,46376,BAL,CLE,,,1
20160723WSHSD1,20160723,46377,WSH,SD,,,1
20160723BOSMIN1,20160723,46378,BOS,MIN,,,1
20160723CHWDET1,20160723,46379,CHW,DET,,,1
20160723MILCHC1,20160723,46380,MIL,CHC,,,1
20160723CINARI1,20160723,46381,CIN,ARI,,,1
20160723HOULAA1,20160723,46382,HOU,LAA,,,1
20160723MIANYM1,20160723,46383,MIA,NYM,,,1
20160723KCTEX1,20160723,46384,KC,TEX,,,1
20160723STLLAD1,20160723,46385,STL,LAD,,,1
20160723COLATL1,20160723,46386,COL,ATL,,,1
20160723OAKTB1,20160723,46387,OAK,TB,,,1
20160724NYYSF1,20160724,46388,NYY,SF,,,1
20160724TORSEA1,20160724,46389,TOR,SEA,,,1
20160724CINARI1,20160724,46390,CIN,ARI,,,1
20160724MIANYM1,20160724,46391,MIA,NYM,,,1
20160724BALCLE1,20160724,46392,BAL,CLE,,,1
20160724BOSMIN1,20160724,46393,BOS,MIN,,,1
20160724WSHSD1,20160724,46394,WSH,SD,,,1
20160724PITPHI1,20160724,46395,PIT,PHI,,,1
20160724MILCHC1,20160724,46397,MIL,CHC,,,1
20160724HOULAA1,20160724,46398,HOU,LAA,,,1
20160724KCTEX1,20160724,46399,KC,TEX,,,1
20160724CHWDET1,20160724,46396,CHW,DET,,,1
20160724OAKTB1,20160724,46401,OAK,TB,,,1
20160724COLATL1,20160724,46402,COL,ATL,,,1
20160724STLLAD1,20160724,46400,STL,LAD,,,1
20160725BALCOL1,20160725,46403,BAL,COL,,,1
20160725TORSD1,20160725,46404,TOR,SD,,,1
20160725BOSDET1,20160725,46405,BOS,DET,,,1
20160725NYMSTL1,20160725,46406,NYM,STL,,,1
20160725MIAPHI1,20160725,46407,MIA,PHI,,,1
20160725MILARI1,20160725,46408,MIL,ARI,,,1
20160725TEXOAK1,20160725,46409,TEX,OAK,,,1
20160725CHWCHC1,20160725,46410,CHW,CHC,,,1
20160725HOUNYY1,20160725,46411,HOU,NYY,,,1
20160725KCLAA1,20160725,46412,KC,LAA,,,1
20160725SFCIN1,20160725,46413,SF,CIN,,,1
20160726NYMSTL1,20160726,46419,NYM,STL,,,1
20160726BALCOL1,20160726,46414,BAL,COL,,,1
20160726PITSEA1,20160726,46415,PIT,SEA,,,1
20160726TORSD1,20160726,46416,TOR,SD,,,1
20160726BOSDET1,20160726,46417,BOS,DET,,,1
20160726CLEWSH1,20160726,46418,CLE,WSH,,,1
20160726MIAPHI1,20160726,46420,MIA,PHI,,,1
20160726CHWCHC1,20160726,46422,CHW,CHC,,,1
20160726NYMSTL2,20160726,47540,NYM,STL,,,2
20160726TEXOAK1,20160726,46421,TEX,OAK,,,1
20160726MILARI1,20160726,46423,MIL,ARI,,,1
20160726MINATL1,20160726,46424,MIN,ATL,,,1
20160726HOUNYY1,20160726,46425,HOU,NYY,,,1
20160726KCLAA1,20160726,46426,KC,LAA,,,1
20160726LADTB1,20160726,46427,LAD,TB,,,1
20160726SFCIN1,20160726,46428,SF,CIN,,,1
20160727CLEWSH1,20160727,46429,CLE,WSH,,,1
20160727MIAPHI1,20160727,46430,MIA,PHI,,,1
20160727TORSD1,20160727,46431,TOR,SD,,,1
20160727BOSDET1,20160727,46432,BOS,DET,,,1
20160727LADTB1,20160727,46433,LAD,TB,,,1
20160727SFCIN1,20160727,46434,SF,CIN,,,1
20160727BALCOL1,20160727,46435,BAL,COL,,,1
20160727PITSEA1,20160727,46436,PIT,SEA,,,1
20160727NYMSTL1,20160727,46437,NYM,STL,,,1
20160727TEXOAK1,20160727,46438,TEX,OAK,,,1
20160727CHCCHW1,20160727,46439,CHC,CHW,,,1
20160727MILARI1,20160727,46440,MIL,ARI,,,1
20160727MINATL1,20160727,46441,MIN,ATL,,,1
20160727HOUNYY1,20160727,46442,HOU,NYY,,,1
20160727KCLAA1,20160727,46443,KC,LAA,,,1
20160728NYMCOL1,20160728,46444,NYM,COL,,,1
20160728MILARI1,20160728,46445,MIL,ARI,,,1
20160728ATLPHI1,20160728,46446,ATL,PHI,,,1
20160728MIASTL1,20160728,46447,MIA,STL,,,1
20160728MINBAL1,20160728,47536,MIN,BAL,,,1
20160728TEXKC1,20160728,46448,TEX,KC,,,1
20160728CHCCHW1,20160728,46449,CHC,CHW,,,1
20160728LAABOS1,20160728,46450,LAA,BOS,,,1
20160728SFWSH1,20160728,46451,SF,WSH,,,1
20160729CHCSEA1,20160729,46452,CHC,SEA,,,1
20160729TORBAL1,20160729,46453,TOR,BAL,,,1
20160729DETHOU1,20160729,46454,DET,HOU,,,1
20160729CLEOAK1,20160729,46455,CLE,OAK,,,1
20160729NYMCOL1,20160729,46456,NYM,COL,,,1
20160729MIASTL1,20160729,46457,MIA,STL,,,1
20160729TBNYY1,20160729,46458,TB,NYY,,,1
20160729ATLPHI1,20160729,46459,ATL,PHI,,,1
20160729TEXKC1,20160729,46460,TEX,KC,,,1
20160729MILPIT1,20160729,46461,MIL,PIT,,,1
20160729MINCHW1,20160729,46462,MIN,CHW,,,1
20160729LAABOS1,20160729,46463,LAA,BOS,,,1
20160729LADARI1,20160729,46464,LAD,ARI,,,1
20160729SFWSH1,20160729,46465,SF,WSH,,,1
20160729SDCIN1,20160729,46466,SD,CIN,,,1
20160730TORBAL1,20160730,46467,TOR,BAL,,,1
20160730CHCSEA1,20160730,46468,CHC,SEA,,,1
20160730SFWSH1,20160730,46469,SF,WSH,,,1
20160730TBNYY1,20160730,46470,TB,NYY,,,1
20160730DETHOU1,20160730,46471,DET,HOU,,,1
20160730CLEOAK1,20160730,46472,CLE,OAK,,,1
20160730MILPIT1,20160730,46473,MIL,PIT,,,1
20160730MINCHW1,20160730,46474,MIN,CHW,,,1
20160730ATLPHI1,20160730,46475,ATL,PHI,,,1
20160730NYMCOL1,20160730,46476,NYM,COL,,,1
20160730MIASTL1,20160730,46477,MIA,STL,,,1
20160730TEXKC1,20160730,46478,TEX,KC,,,1
20160730SDCIN1,20160730,46479,SD,CIN,,,1
20160730LAABOS1,20160730,46480,LAA,BOS,,,1
20160730LADARI1,20160730,46481,LAD,ARI,,,1
20160731TORBAL1,20160731,46482,TOR,BAL,,,1
20160731DETHOU1,20160731,46483,DET,HOU,,,1
20160731CLEOAK1,20160731,46484,CLE,OAK,,,1
20160731NYMCOL1,20160731,46485,NYM,COL,,,1
20160731MIASTL1,20160731,46486,MIA,STL,,,1
20160731TBNYY1,20160731,46487,TB,NYY,,,1
20160731ATLPHI1,20160731,46488,ATL,PHI,,,1
20160731MILPIT1,20160731,46490,MIL,PIT,,,1
20160731MINCHW1,20160731,46491,MIN,CHW,,,1
20160731TEXKC1,20160731,46489,TEX,KC,,,1
20160731LAABOS1,20160731,46493,LAA,BOS,,,1
20160731SFWSH1,20160731,46494,SF,WSH,,,1
20160731LADARI1,20160731,46495,LAD,ARI,,,1
20160731SDCIN1,20160731,46496,SD,CIN,,,1
20160731CHCSEA1,20160731,46492,CHC,SEA,,,1
20160801CLEMIN1,20160801,46497,CLE,MIN,,,1
20160801NYMNYY1,20160801,46498,NYM,NYY,,,1
20160801TBKC1,20160801,46499,TB,KC,,,1
20160801CHCMIA1,20160801,46500,CHC,MIA,,,1
20160801HOUTOR1,20160801,46501,HOU,TOR,,,1
20160801ARIWSH1,20160801,46502,ARI,WSH,,,1
20160801SEABOS1,20160801,46503,SEA,BOS,,,1
20160801SDMIL1,20160801,46504,SD,MIL,,,1
20160802BALTEX1,20160802,46505,BAL,TEX,,,1
20160802PHISF1,20160802,46506,PHI,SF,,,1
20160802DETCHW1,20160802,46507,DET,CHW,,,1
20160802CLEMIN1,20160802,46508,CLE,MIN,,,1
20160802ATLPIT1,20160802,46509,ATL,PIT,,,1
20160802CINSTL1,20160802,46510,CIN,STL,,,1
20160802NYMNYY1,20160802,46511,NYM,NYY,,,1
20160802TBKC1,20160802,46512,TB,KC,,,1
20160802CHCMIA1,20160802,46513,CHC,MIA,,,1
20160802HOUTOR1,20160802,46514,HOU,TOR,,,1
20160802COLLAD1,20160802,46515,COL,LAD,,,1
20160802ARIWSH1,20160802,46516,ARI,WSH,,,1
20160802LAAOAK1,20160802,46517,LAA,OAK,,,1
20160802SEABOS1,20160802,46518,SEA,BOS,,,1
20160802SDMIL1,20160802,46519,SD,MIL,,,1
20160803CHCMIA1,20160803,46520,CHC,MIA,,,1
20160803SDMIL1,20160803,46521,SD,MIL,,,1
20160803ARIWSH1,20160803,46522,ARI,WSH,,,1
20160803BALTEX1,20160803,46523,BAL,TEX,,,1
20160803NYYNYM1,20160803,46524,NYY,NYM,,,1
20160803PHISF1,20160803,46525,PHI,SF,,,1
20160803DETCHW1,20160803,46526,DET,CHW,,,1
20160803CLEMIN1,20160803,46527,CLE,MIN,,,1
20160803ATLPIT1,20160803,46528,ATL,PIT,,,1
20160803CINSTL1,20160803,46529,CIN,STL,,,1
20160803TBKC1,20160803,46530,TB,KC,,,1
20160803HOUTOR1,20160803,46531,HOU,TOR,,,1
20160803COLLAD1,20160803,46532,COL,LAD,,,1
20160803LAAOAK1,20160803,46533,LAA,OAK,,,1
20160803SEABOS1,20160803,46534,SEA,BOS,,,1
20160804CLEMIN1,20160804,46535,CLE,MIN,,,1
