"player_name","minor_playerid","Date","Team","Level","Opp","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","BB/K","OBP","SLG","OPS","ISO","Spd","BABIP","wRC","wRAA","wOBA","wRC+","wBsR","gamedate","dh","UPId","PlayerId","MLBAMId","MinorMasterId","RRId","FirstName","LastName","firstLastName","Height","Weight","BirthDate","Bats","Throws","Position","BirthCity","College","Debut","LastGame","RookieSeason","Age","minSeason","maxSeason","servicetime"
"Logan Porter","sa3007750","2023-05-21","KCR","(AAA)","DET",1,4,5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.25,0.2,0.2,1,0.4,0.25,0.65,0,0.142857142857143,0.33333333,0.606926782221111,-0.0985245870644724,0.333553874492645,86.0338229743251,-0.0110206753015518,"2023-05-21",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-05-20","KCR","(AAA)","DET",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.142857142857143,0,-0.354991906757964,-0.637172454472197,0,-100,0,"2023-05-20",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-05-19","KCR","(AAA)","DET",1,3,5,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0.4,0.2,2,0.4,0,0.4,0,0.142857142857143,0,0.451926788630168,-0.253524580655416,0.298957633972168,64.0620754748605,-0.0110206753015518,"2023-05-19",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-05-18","KCR","(AAA)","DET",1,4,4,2,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0.5,0.5,1,0,2.64285714285714,0.5,0.939422729191036,0.375061633762569,0.460187643766403,166.457740762201,-0.0110206753015518,"2023-05-18",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-05-17","KCR","(AAA)","DET",1,5,5,2,1,0,0,1,2,3,0,0,1,0,0,0,1,0,0,0.4,0,0.2,0,0.4,1,1.4,0.6,2.64285714285714,0.33333333,1.6558098331714,0.95035846388582,0.567666208744049,234.716368166987,-0.00551033765077591,"2023-05-17",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-05-16","KCR","(AAA)","DET",1,4,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.2,0.4,0.5,0.2,0,0.2,0,0.142857142857143,0,-0.217776489132371,-0.923227858417954,0.149478816986084,-30.8705176024982,-0.00551033765077591,"2023-05-16",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-05-13","KCR","(AAA)","@NYY",1,4,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0.5,1,0,2.64285714285714,0.5,0.939422729191036,0.375061633762569,0.460187643766403,166.457740762201,-0.0110206753015518,"2023-05-13",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-05-11","KCR","(AAA)","@NYY",1,3,5,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0.4,0.4,1,0.4,0,0.4,0,0.142857142857143,0,0.451926788630168,-0.253524580655416,0.298957633972168,64.0620754748605,-0.0110206753015518,"2023-05-11",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-05-10","KCR","(AAA)","@NYY",1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.142857142857143,0,-0.709983813515927,-1.27434490894439,0,-100,0,"2023-05-10",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-05-09","KCR","(AAA)","@NYY",1,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0,0,0.25,0.5,0.75,0.25,0.142857142857143,0.25,0.414719447155793,-0.149641648272674,0.313794404268265,73.4847689741858,0,"2023-05-09",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-05-07","KCR","(AAA)","CIN",1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.142857142857143,0,-0.709983813515927,-1.27434490894439,0,-100,0,"2023-05-07",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-05-06","KCR","(AAA)","CIN",1,4,5,1,1,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0.25,0.2,0,1,0.4,0.25,0.65,0,2.64285714285714,0.25,0.606926782221111,-0.0985245870644724,0.333553874492645,86.0338229743251,-0.0110206753015518,"2023-05-06",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-05-05","KCR","(AAA)","CIN",1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.142857142857143,0,-0.709983813515927,-1.27434490894439,0,-100,0,"2023-05-05",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-05-04","KCR","(AAA)","CIN",1,5,5,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.4,0.6,1,0.2,2.64285714285714,0.4,1.06192676513029,0.356475395844709,0.435110580921173,150.531533620201,-0.00551033765077591,"2023-05-04",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-05-03","KCR","(AAA)","CIN",1,4,4,3,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.75,0,0,0,0.75,0.75,1.5,0,1.60119045535714,0.75,1.76412600054452,1.19976490511605,0.690281465649605,312.58816648323,-0.0165310129523277,"2023-05-03",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-05-02","KCR","(AAA)","CIN",1,5,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0,0.4,0,0.2,0.2,0.4,0,0.142857142857143,0.33333333,-0.0627764955414276,-0.768227864827011,0.184075057506561,-8.89877010303373,-0.00551033765077591,"2023-05-02",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-04-30","KCR","(AAA)","@MIL",1,3,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.33333333,0.25,0,1,0.5,1.33333333,1.83333333,1,0.142857142857143,0,1.67830579295944,1.11394469753098,0.666337460279465,297.381553504368,-0.00551033765077591,"2023-04-30",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-04-29","KCR","(AAA)","@MIL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.142857142857143,0,-0.177495953378982,-0.318586227236099,0,-100,0,"2023-04-29",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-04-28","KCR","(AAA)","@MIL",1,4,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.25,0,0.75,0,0.25,0.25,0.5,0,0.142857142857143,1,0.114719457837554,-0.449641637590912,0.230093821883202,20.3273150411721,-0.00551033765077591,"2023-04-28",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-04-26","KCR","(AAA)","@MIL",1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33333333,0,0,0,0,0,0.142857142857143,0,-0.532487860136945,-0.955758681708296,0,-100,0,"2023-04-26",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-04-25","KCR","(AAA)","@MIL",1,4,4,2,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0.5,1,0,2.64285714285714,1,0.939422729191036,0.375061633762569,0.460187643766403,166.457740762201,-0.0110206753015518,"2023-04-25",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-04-22","KCR","(AAA)","ATL",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,-0.532487860136945,-0.955758681708296,0,-100,0,"2023-04-22",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-04-20","KCR","(AAA)","ATL",1,2,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0.5,0.25,2,0.5,0,0.5,0,0.142857142857143,0,0.62942274200915,0.0650616465806828,0.37369704246521,111.52837201354,-0.0110206753015518,"2023-04-20",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-04-19","KCR","(AAA)","ATL",1,4,4,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0.25,0,0.5,0,0.25,1,1.25,0.75,0.142857142857143,0,1.0086025151969,0.444241419768437,0.47948893904686,178.715812157669,0,"2023-04-19",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-04-18","KCR","(AAA)","ATL",1,4,4,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,1,1.5,0.5,2.64285714285714,0.5,1.53942270782751,0.975061612399047,0.62758880853653,272.772648628229,0,"2023-04-18",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-04-14","KCR","(AAA)","@CHC",1,2,5,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0.6,0.2,3,0.6,0,0.6,0,0.142857142857143,0,1.12163006639271,0.416178697107123,0.448436450958252,158.994668552219,-0.0165310129523277,"2023-04-14",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-04-12","KCR","(AAA)","@CHC",1,3,4,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.33333333,0.25,0,1,0.5,0.66666667,1.16666667,0.33333334,2.64285714285714,0.33333333,1.08442272491833,0.520061629489865,0.50064292550087,192.150510320884,-0.00551033765077591,"2023-04-12",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-04-11","KCR","(AAA)","@CHC",1,4,4,2,1,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0.75,1.25,0.25,2.64285714285714,1,1.23942271850927,0.675061623080808,0.543888226151466,219.615194695215,-0.00551033765077591,"2023-04-11",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-04-09","KCR","(AAA)","DET",1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0,0.5,0,0.25,0.25,0.5,0,0.142857142857143,0.5,0.114719457837554,-0.449641637590912,0.230093821883202,20.3273150411721,-0.00551033765077591,"2023-04-09",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-04-07","KCR","(AAA)","DET",1,3,4,1,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0.33333333,0,0.25,0,0.25,1.33333333,1.58333333,1,0.142857142857143,0,1.0086025151969,0.444241419768437,0.47948893904686,178.715812157669,0,"2023-04-07",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-04-06","KCR","(AAA)","DET",1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0,0.5,0,0.25,0.25,0.5,0,0.142857142857143,0.5,0.114719457837554,-0.449641637590912,0.230093821883202,20.3273150411721,-0.00551033765077591,"2023-04-06",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-04-05","KCR","(AAA)","DET",1,4,4,3,1,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0.75,0,0.25,0,0.75,2.25,3,1.5,0.142857142857143,1,3.55189211526322,2.98753101983475,1.18907169997692,629.365160716225,-0.00551033765077591,"2023-04-05",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Logan Porter","sa3007750","2023-04-01","KCR","(AAA)","@PIT",1,5,5,1,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0.2,0,0.6,0,0.2,0.8,1,0.6,0.142857142857143,0,0.831106561817921,0.125655192532338,0.383591151237488,117.812027590164,0,"2023-04-01",1,"20626","20626","682515","sa3007750","logan porter","Logan","Porter","Logan Porter","72","200","1995-07-12T00:00:00","R","R","C","","Dixie State","2023-09-12T00:00:00","2023-09-30T00:00:00","2023","29","2023","2023",NA
"Blake Perkins","sa874806","2023-09-16","MIL","(AAA)","@CHW",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.142857142857143,0,-0.177495953378982,-0.318586227236099,0,-100,0,"2023-09-16",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-09-14","MIL","(AAA)","@CHW",1,5,5,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0.2,0,0.4,0,0.2,0.4,0.6,0.2,2.64285714285714,0.33333333,0.237223493776811,-0.468227875508772,0.251035523414612,33.6271930433772,0,"2023-09-14",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-09-13","MIL","(AAA)","@CHW",1,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2,0,0.2,0,0.2,0.2,0.4,0,5,0.25,-0.0627764955414276,-0.768227864827011,0.184075057506561,-8.89877010303373,0.194489665329456,"2023-09-13",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-09-12","MIL","(AAA)","@CHW",1,3,5,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0.33333333,0.4,0,2,0.6,0.66666667,1.26666667,0.33333334,1.60119045535714,0.33333333,1.57663004930189,0.871178680016305,0.54999315738678,223.492379198095,-0.0110206753015518,"2023-09-12",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-06-01","MIL","(AAA)","@CHW",1,4,5,4,2,0,0,2,3,3,1,0,0,0,0,0,0,0,1,1,0.2,0,1,1,2.5,3.5,1.5,3.52029855950271,1,4.86880271100025,4.16335134171467,1.28481123447418,690.16844009119,-0.513765089213848,"2023-06-01",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-05-31","MIL","(AAA)","@CHW",1,3,4,2,1,0,0,1,1,3,0,0,0,0,1,0,0,0,1,0.66666667,0,0,0,0.5,1.66666667,2.16666667,1,2.5,0.33333333,1.83330578655039,1.26894469112192,0.709582760930061,324.846237878698,-0.502744413912296,"2023-05-31",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-05-30","MIL","(AAA)","@CHW",1,4,5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.25,0.2,0.2,1,0.4,0.25,0.65,0,0.142857142857143,0.33333333,0.606926782221111,-0.0985245870644724,0.333553874492645,86.0338229743251,-0.0110206753015518,"2023-05-30",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-05-28","MIL","(AAA)","CHC",1,3,5,1,0,1,0,0,3,0,2,0,1,0,0,0,0,0,0,0.33333333,0.4,0.2,2,0.6,0.66666667,1.26666667,0.33333334,2.64285714285714,0.5,1.57663004930189,0.871178680016305,0.54999315738678,223.492379198095,-0.0110206753015518,"2023-05-28",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-05-27","MIL","(AAA)","CHC",1,3,4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.33333333,0.25,0.25,1,0.5,0.66666667,1.16666667,0.33333334,0.142857142857143,0.5,1.08442272491833,0.520061629489865,0.50064292550087,192.150510320884,-0.00551033765077591,"2023-05-27",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-05-26","MIL","(AAA)","CHC",1,5,5,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.4,0.6,0.2,2.64285714285714,0.25,0.237223493776811,-0.468227875508772,0.251035523414612,33.6271930433772,0,"2023-05-26",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-05-24","MIL","(AAA)","CHC",1,3,5,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.33333333,0.4,0,2,0.6,0.33333333,0.93333333,0,1.60119045535714,0.33333333,1.27663005998365,0.571178690698066,0.483032691478729,180.966416051684,-0.0165310129523277,"2023-05-24",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-05-23","MIL","(AAA)","CHC",1,3,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.25,0.5,0.5,0.25,0,0.25,0,0.142857142857143,0,-0.0402805357533889,-0.604641631181856,0.186848521232605,-7.13736933315852,-0.00551033765077591,"2023-05-23",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-05-21","MIL","(AAA)","@TBR",1,3,5,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.2,0,1,0.2,0,0.2,0,0.142857142857143,0,-0.217776489132371,-0.923227858417954,0.149478816986084,-30.8705176024982,-0.00551033765077591,"2023-05-21",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-05-20","MIL","(AAA)","@TBR",1,5,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.6,0.6,1.2,0,1.60119045535714,0.6,1.58663004716554,0.881178677879952,0.552225172519684,224.909911050613,-0.0165310129523277,"2023-05-20",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-05-18","MIL","(AAA)","@TBR",1,5,5,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.2,0,0.4,0,0.2,0.2,0.4,0,0.142857142857143,0.33333333,-0.0627764955414276,-0.768227864827011,0.184075057506561,-8.89877010303373,-0.00551033765077591,"2023-05-18",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-05-17","MIL","(AAA)","@TBR",1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.142857142857143,0,-0.709983813515927,-1.27434490894439,0,-100,0,"2023-05-17",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-05-16","MIL","(AAA)","@TBR",1,5,5,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4,0,0.2,0,0.4,0.4,0.8,0,5,0.5,0.761926775812054,0.0564754065264707,0.368150115013123,108.00557047379,0.18897932767868,"2023-05-16",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-05-14","MIL","(AAA)","ATL",1,5,5,4,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0.8,0,0.2,0,0.8,1.6,2.4,0.8,8.4375,1,3.58133328220103,2.87588191291545,0.997446048259735,507.665508655526,0.194489665329456,"2023-05-14",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
"Blake Perkins","sa874806","2023-05-13","MIL","(AAA)","ATL",1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.4,0.4,0.8,0,0.142857142857143,0.4,0.761926775812054,0.0564754065264707,0.368150115013123,108.00557047379,-0.0110206753015518,"2023-05-13",1,"19921","19921","663368","sa874806","blake perkins","Blake","Perkins","Blake Perkins","71","181","1996-09-10T00:00:00","B","R","OF","","","2023-04-19T00:00:00","2023-10-01T00:00:00","2023","27","2023","2023","0.000"
